origin,day_of_week,decimal_time,wait|14179,destination,travel_time
4092,2,14.15,16.77,4116,18.8
4092,2,14.43,14.35,4116,19.12
4092,2,14.68,17.65,4116,22.08
4092,2,14.97,9.38,4116,23.07
4092,2,15.13,21.58,4116,25.7
4092,2,15.48,3.13,4116,23.47
4092,2,15.53,17.58,4116,23.17
4092,2,15.83,6.15,4116,30.92
4092,2,15.93,5.02,4116,25.63
4092,2,16.02,19.87,4116,24.87
4092,2,16.35,12.92,4116,30.43
4092,2,16.57,5.17,4116,26.75
4092,2,16.65,12.3,4116,22.53
4092,2,16.85,9.82,4116,33.52
4092,2,17.02,14.13,4116,26.62
4092,2,17.25,2.85,4116,28.82
4092,2,17.3,19.8,4116,27.35
4092,2,17.63,3.35,4116,23.72
4092,2,17.68,18.88,4116,26.78
4092,2,18.0,5.17,4116,25.23
4092,2,18.08,15.33,4116,24.37
4092,2,18.35,14.02,4116,21.02
4092,2,18.58,15.63,4116,17.88
4092,2,18.83,16.6,4116,23.53
4092,2,19.12,17.05,4116,19.18
4092,2,19.4,21.12,4116,19.53
4092,2,19.75,24.05,4116,18.15
4092,2,20.15,13.67,4116,20.8
4092,2,20.38,22.65,4116,16.8
4092,2,20.75,17.53,4116,17.92
4092,2,21.05,20.07,4116,16.62
4092,2,21.38,24.13,4116,14.8
4092,2,21.78,17.28,4116,16.67
4092,2,22.07,25.08,4116,16.97
4092,2,22.5,,4116,14.42
4092,3,5.23,19.37,4116,12.8
4092,3,5.55,17.85,4116,12.33
4092,3,5.85,14.85,4116,14.55
4092,3,6.1,17.9,4116,14.08
4092,3,6.4,15.55,4116,17.63
4092,3,6.65,14.62,4116,16.47
4092,3,6.9,18.08,4116,16.15
4092,3,7.2,12.85,4116,17.42
4092,3,7.42,13.12,4116,16.25
4092,3,7.63,16.9,4116,16.37
4092,3,7.92,4.92,4116,19.8
4092,3,8.0,16.45,4116,17.03
4092,3,8.27,2.4,4116,18.17
4092,3,8.32,8.4,4116,21.28
4092,3,8.45,5.82,4116,15.57
4092,3,8.55,9.98,4116,18.48
4092,3,8.72,4.53,4116,15.25
4092,3,8.8,6.77,4116,19.42
4092,3,8.9,7.57,4116,15.95
4092,3,9.03,6.53,4116,18.35
4092,3,9.13,10.4,4116,16.25
4092,3,9.32,5.52,4116,18.43
4092,3,9.4,12.65,4116,17.3
4092,3,9.62,8.43,4116,19.67
4092,3,9.75,8.83,4116,16.68
4092,3,9.9,9.77,4116,15.82
4092,3,10.07,15.2,4116,14.38
4092,3,10.32,12.67,4116,17.52
4092,3,10.53,18.32,4116,14.82
4092,3,10.83,20.55,4116,17.15
4092,3,11.18,14.2,4116,16.35
4092,3,11.42,20.57,4116,18.1
4092,3,11.77,17.33,4116,18.05
4092,3,12.05,16.08,4116,17.9
4092,3,12.32,20.47,4116,17.45
4092,3,12.65,15.42,4116,20.57
4092,3,12.92,18.78,4116,19.15
4092,3,13.23,25.62,4116,19.05
4092,3,13.65,15.2,4116,19.48
4092,3,13.9,11.82,4116,17.02
4092,3,14.1,20.25,4116,20.27
4092,3,14.43,16.57,4116,18.37
4092,3,14.72,17.15,4116,20.48
4092,3,15.0,15.12,4116,20.12
4092,3,15.25,9.85,4116,29.42
4092,3,15.42,13.02,4116,26.97
4092,3,15.63,16.7,4116,25.8
4092,3,15.92,1.42,4116,26.93
4092,3,15.93,8.63,4116,25.27
4092,3,16.08,10.65,4116,25.1
4092,3,16.27,14.77,4116,29.37
4092,3,16.5,12.68,4116,21.33
4092,3,16.72,4.4,4116,27.22
4092,3,16.78,12.52,4116,24.68
4092,3,17.0,8.93,4116,30.77
4092,3,17.15,27.18,4116,33.7
4092,3,17.6,5.32,4116,31.68
4092,3,17.68,4.43,4116,28.08
4092,3,17.77,13.7,4116,29.33
4092,3,18.0,2.95,4116,28.65
4092,3,18.03,18.68,4116,26.92
4092,3,18.35,10.98,4116,25.58
4092,3,18.53,15.88,4116,18.95
4092,3,18.8,23.73,4116,17.03
4092,3,19.2,15.55,4116,20.3
4092,3,19.45,15.07,4116,16.87
4092,3,19.7,22.3,4116,18.88
4092,3,20.08,19.28,4116,18.25
4092,3,20.4,16.83,4116,18.83
4092,3,20.68,24.83,4116,15.83
4092,3,21.1,16.47,4116,20.33
4092,3,21.37,22.63,4116,17.85
4092,3,21.75,21.23,4116,18.83
4092,3,22.1,24.08,4116,18.4
4092,3,22.5,,4116,14.7
4092,4,5.17,18.02,4116,12.23
4092,4,5.47,20.1,4116,14.02
4092,4,5.8,20.92,4116,16.22
4092,4,6.15,16.03,4116,14.78
4092,4,6.42,12.42,4116,14.22
4092,4,6.63,17.43,4116,15.92
4092,4,6.92,15.45,4116,16.78
4092,4,7.17,13.73,4116,17.63
4092,4,7.4,12.9,4116,18.08
4092,4,7.62,13.9,4116,18.23
4092,4,7.85,10.12,4116,19.7
4092,4,8.02,10.15,4116,19.67
4092,4,8.18,5.52,4116,18.27
4092,4,8.28,8.18,4116,15.13
4092,4,8.42,9.07,4116,16.98
4092,4,8.57,6.6,4116,16.52
4092,4,8.68,6.33,4116,16.6
4092,4,8.78,9.12,4116,16.5
4092,4,8.93,4.93,4116,16.88
4092,4,9.02,6.98,4116,16.63
4092,4,9.13,10.02,4116,13.45
4092,4,9.3,7.12,4116,15.72
4092,4,9.42,7.0,4116,16.47
4092,4,9.53,10.87,4116,16.53
4092,4,9.72,9.13,4116,18.03
4092,4,9.87,16.98,4116,17.58
4092,4,10.15,13.92,4116,15.53
4092,4,10.38,11.52,4116,14.57
4092,4,10.58,17.57,4116,17.57
4092,4,10.87,17.82,4116,18.2
4092,4,11.17,25.15,4116,15.7
4092,4,11.58,10.9,4116,20.57
4092,4,11.77,17.3,4116,18.57
4092,4,12.05,18.98,4116,21.78
4092,4,12.37,20.72,4116,17.05
4092,4,12.72,30.3,4116,21.5
4092,4,13.22,1.23,4116,23.23
4092,4,13.25,36.72,4116,22.42
4092,4,13.85,6.23,4116,24.37
4092,4,13.95,15.03,4116,21.22
4092,4,14.2,22.78,4116,19.17
4092,4,14.58,6.82,4116,21.58
4092,4,14.7,25.2,4116,25.3
4092,4,15.12,1.42,4116,26.45
4092,4,15.15,42.42,4116,26.28
4092,4,15.85,1.13,4116,30.02
4092,4,15.87,7.85,4116,28.73
4092,4,16.0,19.95,4116,28.73
4092,4,16.33,3.98,4116,31.6
4092,4,16.4,15.17,4116,29.43
4092,4,16.65,17.65,4116,25.38
4092,4,16.95,0.47,4116,28.9
4092,4,16.95,5.38,4116,23.55
4092,4,17.05,26.28,4116,25.6
4092,4,17.48,1.5,4116,30.78
4092,4,17.5,38.37,4116,28.15
4092,4,18.15,0.3,4116,23.33
4092,4,18.15,1.43,4116,26.28
4092,4,18.18,27.9,4116,21.77
4092,4,18.63,0.55,4116,20.9
4092,4,18.65,14.85,4116,22.37
4092,4,18.9,17.17,4116,24.75
4092,4,19.18,16.85,4116,20.07
4092,4,19.47,41.08,4116,18.72
4092,4,20.15,18.83,4116,23.88
4092,4,20.47,14.15,4116,17.68
4092,4,20.7,21.62,4116,20.08
4092,4,21.07,41.25,4116,17.33
4092,4,21.75,22.32,4116,16.05
4092,4,22.12,23.72,4116,15.53
4092,4,22.52,,4116,16.6
4092,2,5.17,20.88,4117,14.48
4092,2,5.52,17.42,4117,12.9
4092,2,5.82,19.82,4117,14.33
4092,2,6.13,15.15,4117,14.87
4092,2,6.4,16.97,4117,15.32
4092,2,6.68,15.83,4117,15.85
4092,2,6.93,16.9,4117,17.07
4092,2,7.22,9.73,4117,20.65
4092,2,7.38,15.42,4117,18.23
4092,2,7.63,12.1,4117,19.6
4092,2,7.85,10.55,4117,19.6
4092,2,8.02,8.55,4117,18.48
4092,2,8.17,8.52,4117,18.67
4092,2,8.3,9.13,4117,17.92
4092,2,8.45,5.83,4117,19.37
4092,2,8.55,9.8,4117,18.92
4092,2,8.72,2.53,4117,18.63
4092,2,8.75,10.97,4117,18.55
4092,2,8.93,11.88,4117,17.42
4092,2,9.13,1.5,4117,15.25
4092,2,9.17,9.65,4117,16.48
4092,2,9.32,5.6,4117,16.85
4092,2,9.42,7.95,4117,15.8
4092,2,9.55,8.37,4117,17.3
4092,2,9.68,15.12,4117,16.78
4092,2,9.93,8.85,4117,17.45
4092,2,10.08,12.87,4117,16.52
4092,2,10.3,13.27,4117,17.88
4092,2,10.52,22.77,4117,16.48
4092,2,10.9,15.23,4117,19.87
4092,2,11.15,14.72,4117,19.68
4092,2,11.4,19.95,4117,19.83
4092,2,11.73,18.32,4117,17.25
4092,2,12.03,18.65,4117,19.8
4092,2,12.35,17.4,4117,22.42
4092,2,12.65,17.35,4117,22.22
4092,2,12.93,20.0,4117,19.45
4092,2,13.27,20.58,4117,19.0
4092,2,13.6,14.08,4117,21.3
4092,2,14.13,15.45,4117,22.65
4092,2,14.4,19.68,4117,20.47
4092,2,14.72,8.83,4117,26.97
4092,2,14.87,16.0,4117,23.72
4092,2,15.13,11.32,4117,26.72
4092,2,15.33,12.03,4117,27.73
4092,2,15.53,9.12,4117,22.07
4092,2,15.68,23.08,4117,24.57
4092,2,16.07,10.43,4117,26.52
4092,2,16.23,11.97,4117,26.95
4092,2,16.43,14.37,4117,23.77
4092,2,16.68,9.72,4117,28.73
4092,2,16.83,6.32,4117,22.53
4092,2,16.95,15.53,4117,27.75
4092,2,17.2,17.03,4117,31.2
4092,2,17.48,6.27,4117,28.0
4092,2,17.58,8.03,4117,23.83
4092,2,17.73,14.2,4117,26.87
4092,2,17.97,6.3,4117,31.95
4092,2,18.07,16.4,4117,26.93
4092,2,18.33,9.83,4117,25.38
4092,2,18.5,15.9,4117,23.08
4092,2,18.77,18.28,4117,22.22
4092,2,19.07,16.83,4117,19.08
4092,2,19.35,21.77,4117,18.75
4092,2,19.72,19.42,4117,19.4
4092,2,20.03,19.55,4117,19.72
4092,2,20.37,19.3,4117,20.68
4092,2,20.68,20.93,4117,15.65
4092,2,21.03,22.95,4117,20.63
4092,2,21.42,21.1,4117,19.33
4092,2,21.77,19.57,4117,15.08
4092,2,22.1,23.67,4117,18.67
4092,2,22.5,,4117,14.58
4092,3,5.15,20.4,4117,12.95
4092,3,5.5,19.48,4117,13.32
4092,3,5.82,16.97,4117,15.52
4092,3,6.1,34.28,4117,15.95
4092,3,6.68,12.88,4117,12.25
4092,3,6.88,18.97,4117,19.57
4092,3,7.2,10.43,4117,14.77
4092,3,7.38,16.75,4117,19.85
4092,3,7.67,14.35,4117,19.0
4092,3,7.9,5.23,4117,21.82
4092,3,7.98,11.25,4117,21.95
4092,3,8.17,17.98,4117,18.63
4092,3,8.47,8.12,4117,17.67
4092,3,8.6,3.2,4117,20.7
4092,3,8.67,9.6,4117,18.77
4092,3,8.82,5.63,4117,17.67
4092,3,8.92,8.47,4117,16.2
4092,3,9.05,5.85,4117,19.92
4092,3,9.15,9.12,4117,16.12
4092,3,9.3,5.73,4117,17.9
4092,3,9.4,10.38,4117,18.15
4092,3,9.57,11.02,4117,16.93
4092,3,9.75,7.1,4117,16.8
4092,3,9.88,25.73,4117,18.25
4092,3,10.3,16.2,4117,20.63
4092,3,10.58,15.03,4117,17.38
4092,3,10.83,16.62,4117,16.43
4092,3,11.1,20.2,4117,19.48
4092,3,11.43,16.17,4117,20.23
4092,3,11.72,19.78,4117,18.75
4092,3,12.03,14.15,4117,17.47
4092,3,12.27,21.85,4117,18.47
4092,3,12.63,21.27,4117,20.57
4092,3,13.0,13.43,4117,18.9
4092,3,13.22,22.35,4117,20.2
4092,3,13.58,16.93,4117,21.27
4092,3,13.87,18.37,4117,18.93
4092,3,14.18,12.52,4117,20.18
4092,3,14.38,18.47,4117,19.38
4092,3,14.7,14.87,4117,24.03
4092,3,14.95,9.23,4117,26.3
4092,3,15.1,26.72,4117,26.77
4092,3,15.53,7.88,4117,27.25
4092,3,15.67,11.1,4117,31.83
4092,3,15.85,12.03,4117,25.72
4092,3,16.05,15.57,4117,25.88
4092,3,16.32,8.77,4117,22.82
4092,3,16.47,7.25,4117,21.87
4092,3,16.58,15.35,4117,25.77
4092,3,16.83,5.72,4117,24.3
4092,3,16.93,17.1,4117,21.98
4092,3,17.22,4.12,4117,26.2
4092,3,17.28,25.85,4117,25.95
4092,3,17.72,15.08,4117,27.63
4092,3,17.97,4.92,4117,25.48
4092,3,18.05,19.23,4117,22.97
4092,3,18.37,12.07,4117,24.25
4092,3,18.57,17.72,4117,22.0
4092,3,18.87,9.93,4117,21.55
4092,3,19.03,19.67,4117,20.08
4092,3,19.37,40.52,4117,19.67
4092,3,20.03,19.85,4117,19.95
4092,3,20.37,23.3,4117,18.2
4092,3,20.75,16.32,4117,17.72
4092,3,21.03,42.52,4117,16.4
4092,3,21.73,22.02,4117,17.05
4092,3,22.5,,4117,16.73
4092,4,5.17,18.52,4117,13.65
4092,4,5.48,19.62,4117,15.23
4092,4,5.8,19.67,4117,15.85
4092,4,6.13,16.1,4117,16.93
4092,4,6.4,15.52,4117,12.85
4092,4,6.67,16.77,4117,15.82
4092,4,6.93,15.7,4117,17.2
4092,4,7.2,11.67,4117,17.22
4092,4,7.4,13.77,4117,19.13
4092,4,7.63,10.95,4117,18.55
4092,4,7.82,12.78,4117,15.25
4092,4,8.02,9.27,4117,20.82
4092,4,8.18,8.3,4117,19.93
4092,4,8.32,7.28,4117,17.18
4092,4,8.43,7.82,4117,20.55
4092,4,8.57,7.35,4117,22.92
4092,4,8.68,5.77,4117,21.87
4092,4,8.78,8.03,4117,18.07
4092,4,8.92,6.08,4117,16.0
4092,4,9.02,8.1,4117,16.0
4092,4,9.15,10.58,4117,20.0
4092,4,9.33,5.0,4117,18.1
4092,4,9.42,9.45,4117,18.4
4092,4,9.57,6.78,4117,18.7
4092,4,9.68,12.3,4117,17.13
4092,4,9.88,10.25,4117,22.33
4092,4,10.07,18.58,4117,15.33
4092,4,10.37,9.13,4117,16.25
4092,4,10.52,23.97,4117,17.12
4092,4,10.92,10.6,4117,18.62
4092,4,11.1,26.35,4117,20.23
4092,4,11.53,13.4,4117,21.73
4092,4,11.77,16.8,4117,19.57
4092,4,12.05,19.8,4117,22.82
4092,4,12.37,22.13,4117,19.88
4092,4,12.73,14.55,4117,21.52
4092,4,12.98,32.43,4117,17.6
4092,4,13.52,3.87,4117,19.73
4092,4,13.58,22.07,4117,22.62
4092,4,13.95,22.98,4117,20.58
4092,4,14.33,8.83,4117,23.22
4092,4,14.48,14.55,4117,18.67
4092,4,14.73,8.43,4117,23.27
4092,4,14.87,42.37,4117,21.42
4092,4,15.58,1.52,4117,26.07
4092,4,15.6,4.3,4117,25.65
4092,4,15.67,2.73,4117,22.98
4092,4,15.72,11.27,4117,26.97
4092,4,15.9,12.05,4117,30.48
4092,4,16.1,8.03,4117,30.15
4092,4,16.23,9.82,4117,28.23
4092,4,16.4,14.77,4117,25.35
4092,4,16.65,9.82,4117,28.07
4092,4,16.82,17.38,4117,26.88
4092,4,17.1,3.4,4117,26.73
4092,4,17.17,28.8,4117,25.4
4092,4,17.63,2.85,4117,26.92
4092,4,17.68,2.45,4117,23.75
4092,4,17.73,8.65,4117,26.33
4092,4,17.87,11.15,4117,26.48
4092,4,18.07,19.88,4117,24.5
4092,4,18.38,12.55,4117,25.75
4092,4,18.6,8.67,4117,23.68
4092,4,18.75,20.72,4117,22.27
4092,4,19.08,18.25,4117,23.8
4092,4,19.4,20.4,4117,21.33
4092,4,19.73,21.17,4117,22.07
4092,4,20.08,18.62,4117,19.02
4092,4,20.4,18.4,4117,18.25
4092,4,20.7,21.78,4117,16.37
4092,4,21.07,18.22,4117,18.62
4092,4,21.37,22.73,4117,17.65
4092,4,21.75,19.43,4117,18.2
4092,4,22.07,26.23,4117,17.62
4092,4,22.52,,4117,18.33
4092,5,6.12,24.23,4117,15.4
4092,5,6.52,20.43,4117,11.72
4092,5,6.87,19.85,4117,14.5
4092,5,7.18,20.98,4117,15.27
4092,5,7.53,19.07,4117,15.65
4092,5,7.85,21.1,4117,17.12
4092,5,8.22,20.85,4117,14.93
4092,5,8.55,16.75,4117,15.67
4092,5,8.83,20.18,4117,16.98
4092,5,9.17,16.88,4117,19.83
4092,5,9.45,37.05,4117,20.95
4092,5,10.07,1.32,4117,17.6
4092,5,10.1,17.72,4117,17.87
4092,5,10.38,19.2,4117,17.33
4092,5,10.7,18.85,4117,16.83
4092,5,11.02,15.33,4117,17.28
4092,5,11.28,30.77,4117,19.33
4092,5,11.78,9.72,4117,17.58
4092,5,11.95,16.18,4117,20.13
4092,5,12.22,19.37,4117,21.47
4092,5,12.55,19.53,4117,20.22
4092,5,12.87,15.83,4117,20.45
4092,5,13.13,17.08,4117,18.62
4092,5,13.42,18.03,4117,21.65
4092,5,13.72,23.25,4117,24.25
4092,5,14.1,15.73,4117,25.82
4092,5,14.37,17.12,4117,19.1
4092,5,14.65,13.75,4117,19.47
4092,5,14.88,20.3,4117,22.63
4092,5,15.22,17.57,4117,18.57
4092,5,15.52,19.5,4117,16.45
4092,5,15.83,19.03,4117,25.42
4092,5,16.15,22.78,4117,22.25
4092,5,16.53,14.02,4117,25.47
4092,5,16.77,16.22,4117,20.88
4092,5,17.03,16.95,4117,24.6
4092,5,17.32,16.63,4117,23.53
4092,5,17.6,15.82,4117,19.23
4092,5,17.87,20.55,4117,19.42
4092,5,18.2,20.38,4117,20.45
4092,5,18.55,24.33,4117,20.93
4092,5,18.95,22.42,4117,19.17
4092,5,19.33,21.83,4117,19.57
4092,5,19.68,,4117,19.6
4092,6,7.15,23.65,4117,15.02
4092,6,7.55,20.93,4117,15.12
4092,6,7.9,22.0,4117,17.1
4092,6,8.27,18.63,4117,15.43
4092,6,8.58,24.93,4117,17.7
4092,6,9.0,17.85,4117,16.8
4092,6,9.28,18.28,4117,16.07
4092,6,9.6,26.02,4117,13.87
4092,6,10.03,17.5,4117,16.38
4092,6,10.32,21.53,4117,16.73
4092,6,10.68,19.1,4117,17.07
4092,6,11.0,16.97,4117,16.52
4092,6,11.28,18.52,4117,18.02
4092,6,11.58,15.95,4117,18.97
4092,6,11.85,19.27,4117,19.57
4092,6,12.18,16.88,4117,19.45
4092,6,12.45,28.17,4117,20.43
4092,6,12.93,11.2,4117,19.77
4092,6,13.12,14.52,4117,18.47
4092,6,13.35,15.47,4117,19.35
4092,6,13.62,21.67,4117,18.12
4092,6,13.97,20.88,4117,20.18
4092,6,14.32,16.25,4117,15.47
4092,6,14.6,21.78,4117,20.0
4092,6,14.95,9.97,4117,21.05
4092,6,15.12,19.2,4117,20.33
4092,6,15.45,20.85,4117,19.67
4092,6,15.78,17.17,4117,21.05
4092,6,16.08,28.18,4117,20.32
4092,6,16.55,4.57,4117,23.93
4092,6,16.62,25.12,4117,17.18
4092,6,17.03,16.22,4117,20.05
4092,6,17.32,22.95,4117,20.33
4092,6,17.7,15.88,4117,22.37
4092,6,17.95,25.6,4117,18.85
4092,6,18.38,12.98,4117,22.32
4092,6,18.6,18.65,4117,19.93
4092,6,18.92,18.55,4117,18.38
4092,6,19.22,23.82,4117,19.0
4092,6,19.62,,4117,16.23
4092,0,5.18,22.03,4117,13.2
4092,0,5.55,15.63,4117,13.55
4092,0,5.8,19.68,4117,15.6
4092,0,6.13,14.35,4117,14.48
4092,0,6.37,15.78,4117,13.12
4092,0,6.63,18.75,4117,16.58
4092,0,6.95,14.75,4117,16.33
4092,0,7.2,11.75,4117,19.12
4092,0,7.38,14.08,4117,18.88
4092,0,7.63,11.37,4117,18.32
4092,0,7.82,11.55,4117,17.03
4092,0,8.0,14.1,4117,19.4
4092,0,8.25,1.88,4117,19.88
4092,0,8.27,14.12,4117,18.15
4092,0,8.52,2.43,4117,19.33
4092,0,8.55,8.68,4117,17.72
4092,0,8.7,6.2,4117,16.87
4092,0,8.8,6.48,4117,16.05
4092,0,8.9,13.38,4117,17.0
4092,0,9.13,0.98,4117,18.78
4092,0,9.15,8.85,4117,16.53
4092,0,9.3,7.87,4117,16.72
4092,0,9.42,9.9,4117,19.67
4092,0,9.58,6.43,4117,15.22
4092,0,9.7,10.72,4117,17.4
4092,0,9.87,13.03,4117,18.52
4092,0,10.08,11.55,4117,20.75
4092,0,10.28,14.27,4117,17.42
4092,0,10.52,20.08,4117,16.43
4092,0,10.85,16.05,4117,16.97
4092,0,11.12,17.27,4117,19.62
4092,0,11.42,18.98,4117,20.52
4092,0,11.73,15.93,4117,20.47
4092,0,12.0,20.32,4117,24.37
4092,0,12.33,20.78,4117,19.95
4092,0,12.68,17.97,4117,22.97
4092,0,12.98,16.18,4117,23.18
4092,0,13.25,20.8,4117,19.53
4092,0,13.6,14.48,4117,20.0
4092,0,13.83,22.25,4117,20.23
4092,0,14.2,10.4,4117,19.85
4092,0,14.38,16.97,4117,21.2
4092,0,14.67,16.17,4117,22.47
4092,0,14.93,10.58,4117,23.27
4092,0,15.12,14.77,4117,25.38
4092,0,15.35,8.48,4117,24.87
4092,0,15.5,12.13,4117,24.07
4092,0,15.7,6.93,4117,29.17
4092,0,15.82,15.45,4117,28.05
4092,0,16.07,24.85,4117,23.95
4092,0,16.48,1.28,4117,24.1
4092,0,16.5,6.25,4117,24.82
4092,0,16.62,14.72,4117,22.92
4092,0,16.85,6.33,4117,27.62
4092,0,16.97,8.67,4117,26.72
4092,0,17.1,13.88,4117,26.82
4092,0,17.33,9.45,4117,26.2
4092,0,17.5,14.68,4117,28.85
4092,0,17.73,7.08,4117,24.5
4092,0,17.85,10.7,4117,24.13
4092,0,18.03,18.22,4117,22.33
4092,0,18.33,21.73,4117,25.48
4092,0,18.7,7.72,4117,22.62
4092,0,18.83,14.57,4117,22.85
4092,0,19.07,16.83,4117,20.4
4092,0,19.35,24.08,4117,19.62
4092,0,19.75,15.23,4117,19.8
4092,0,20.02,22.0,4117,18.08
4092,0,20.38,22.0,4117,18.22
4092,0,20.75,20.57,4117,17.98
4092,0,21.08,17.9,4117,20.95
4092,0,21.38,22.4,4117,14.75
4092,0,21.75,21.77,4117,14.73
4092,0,22.12,24.63,4117,16.12
4092,0,22.53,,4117,17.67
4092,1,5.17,19.75,4117,11.63
4092,1,5.5,18.33,4117,12.93
4092,1,5.82,19.57,4117,14.92
4092,1,6.13,15.15,4117,13.97
4092,1,6.38,16.28,4117,13.85
4092,1,6.67,16.03,4117,17.27
4092,1,6.93,16.72,4117,17.48
4092,1,7.2,12.55,4117,18.1
4092,1,7.42,11.97,4117,19.13
4092,1,7.62,16.67,4117,20.63
4092,1,7.88,5.95,4117,20.0
4092,1,7.98,14.0,4117,20.62
4092,1,8.22,3.75,4117,20.0
4092,1,8.28,14.35,4117,18.05
4092,1,8.53,7.73,4117,19.18
4092,1,8.65,2.37,4117,17.88
4092,1,8.7,5.77,4117,16.6
4092,1,8.78,8.48,4117,17.45
4092,1,8.93,7.35,4117,17.12
4092,1,9.05,6.53,4117,15.58
4092,1,9.17,12.22,4117,16.42
4092,1,9.37,4.05,4117,14.18
4092,1,9.43,7.97,4117,16.23
4092,1,9.57,11.18,4117,16.1
4092,1,9.75,8.15,4117,18.98
4092,1,9.88,9.8,4117,17.5
4092,1,10.05,14.3,4117,17.55
4092,1,10.28,14.97,4117,18.28
4092,1,10.53,17.13,4117,18.75
4092,1,10.83,19.58,4117,19.9
4092,1,11.15,15.98,4117,20.35
4092,1,11.42,20.5,4117,18.63
4092,1,11.77,15.88,4117,16.82
4092,1,12.02,16.87,4117,19.12
4092,1,12.3,20.9,4117,16.58
4092,1,12.65,17.13,4117,21.95
4092,1,12.93,17.57,4117,20.83
4092,1,13.23,20.52,4117,20.08
4092,1,13.57,15.13,4117,24.52
4092,1,13.83,17.77,4117,19.67
4092,1,14.12,14.7,4117,19.27
4092,1,14.37,17.42,4117,20.83
4092,1,14.65,14.87,4117,24.22
4092,1,14.9,12.2,4117,22.4
4092,1,15.12,15.97,4117,24.03
4092,1,15.38,9.88,4117,26.78
4092,1,15.53,8.38,4117,29.58
4092,1,15.68,16.98,4117,30.4
4092,1,15.97,12.47,4117,22.6
4092,1,16.17,5.37,4117,24.47
4092,1,16.27,9.02,4117,27.75
4092,1,16.42,15.97,4117,24.9
4092,1,16.68,3.98,4117,25.62
4092,1,16.75,12.8,4117,23.43
4092,1,16.95,19.93,4117,27.85
4092,1,17.28,3.53,4117,28.28
4092,1,17.35,10.68,4117,27.58
4092,1,17.53,8.68,4117,26.7
4092,1,17.67,14.33,4117,26.35
4092,1,17.92,9.85,4117,28.35
4092,1,18.07,17.8,4117,26.68
4092,1,18.37,10.33,4117,23.65
4092,1,18.55,14.23,4117,24.17
4092,1,18.78,16.52,4117,22.28
4092,1,19.05,19.23,4117,18.92
4092,1,19.37,18.12,4117,21.28
4092,1,19.68,20.7,4117,19.7
4092,1,20.02,22.82,4117,18.55
4092,1,20.4,18.2,4117,17.08
4092,1,20.7,20.65,4117,16.12
4092,1,21.05,19.5,4117,18.47
4092,1,21.75,21.13,4117,14.85
4092,1,22.1,25.2,4117,18.9
4092,1,22.53,,4117,16.15
4092,2,5.2,18.67,4117,14.22
4092,2,5.52,19.02,4117,13.0
4092,2,5.83,17.43,4117,14.23
4092,2,6.12,16.17,4117,15.58
4092,2,6.4,15.7,4117,13.4
4092,2,6.65,17.77,4117,17.07
4092,2,6.95,14.53,4117,15.67
4092,2,7.2,12.78,4117,19.55
4092,2,7.4,12.88,4117,18.47
4092,2,7.62,16.92,4117,22.13
4092,2,7.9,5.23,4117,20.33
4092,2,7.98,11.8,4117,20.5
4092,2,8.18,7.18,4117,18.38
4092,2,8.3,7.97,4117,17.63
4092,2,8.43,10.02,4117,17.72
4092,2,8.6,5.72,4117,20.22
4092,2,8.7,7.53,4117,17.18
4092,2,8.83,7.87,4117,21.22
4092,2,8.97,3.48,4117,15.45
4092,2,9.02,8.08,4117,16.42
4092,2,9.15,8.37,4117,16.97
4092,2,9.28,9.83,4117,16.03
4092,2,9.45,6.03,4117,16.32
4092,2,9.55,10.48,4117,16.88
4092,2,9.73,9.33,4117,19.13
4092,2,9.88,11.25,4117,15.15
4092,2,10.07,13.6,4117,18.15
4092,2,10.3,14.27,4117,20.8
4092,2,10.53,16.55,4117,18.55
4092,2,10.82,19.47,4117,16.92
4092,2,11.13,17.48,4117,18.8
4092,2,11.43,17.15,4117,19.78
4092,2,11.72,18.37,4117,20.72
4092,2,12.02,18.88,4117,20.4
4092,2,12.33,19.2,4117,18.53
4092,2,12.65,17.88,4117,19.25
4092,2,12.95,19.92,4117,22.07
4092,2,13.28,18.1,4117,19.07
4092,2,13.58,16.62,4117,22.65
4092,2,13.87,18.13,4117,22.52
4092,2,14.17,14.05,4117,20.88
4092,2,14.4,18.25,4117,20.35
4092,2,14.7,12.88,4117,22.98
4092,2,14.92,14.93,4117,21.97
4092,2,15.17,14.4,4117,25.32
4092,2,15.42,8.8,4117,24.05
4092,2,15.55,9.95,4117,20.68
4092,2,15.72,10.12,4117,24.63
4092,2,15.88,10.1,4117,22.53
4092,2,16.05,9.67,4117,27.18
4092,2,16.22,12.05,4117,25.1
4092,2,16.42,12.72,4117,25.2
4092,2,16.63,13.82,4117,27.5
4092,2,16.87,15.47,4117,21.4
4092,2,17.12,13.98,4117,23.43
4092,2,17.35,7.75,4117,29.4
4092,2,17.48,14.28,4117,28.8
4092,2,17.72,11.05,4117,25.25
4092,2,17.9,14.78,4117,22.22
4092,2,18.15,10.07,4117,28.23
4092,2,18.32,12.13,4117,20.62
4092,2,18.52,14.78,4117,20.23
4092,2,18.77,19.85,4117,21.62
4092,2,19.1,18.53,4117,25.67
4092,2,19.4,15.67,4117,19.02
4092,2,19.67,22.0,4117,20.92
4092,2,20.03,20.92,4117,21.78
4092,2,20.38,21.13,4117,18.02
4092,2,20.73,18.17,4117,15.23
4092,2,21.03,22.87,4117,18.95
4092,2,21.42,20.03,4117,17.67
